Greece,Energy and Buildings,[0.70547605]
Greece,Procedia - Social and Behavioral Sciences,[0.73256695]
Greece,Progress in Biophysics and Molecular Biology,[0.72264117]
Greece,Simulation Modelling Practice and Theory,[0.59710383]
Greece,Cortex,[0.67254543]
Greece,Clinical Nutrition,[0.6857271]
Greece,Journal of Marine and Island Cultures,[0.7350631]
Greece,Renewable Energy,[0.60578877]
Greece,Advances in Food and Nutrition Research,[0.7460901]
Greece,Travel Medicine and Infectious Disease,[0.77275234]
Greece,Sport Management Review,[0.75767624]
Greece,Orthopaedics & Traumatology: Surgery & Research,[0.8047762]
Greece,Encyclopedia of Creativity,[0.7536335]
Greece,International Orthodontics,[0.68771905]
East_India_Company,Marine Geology,[0.6266747, 0.634262]
East_India_Company,The History of Information Security,[0.69072247]
East_India_Company,Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy,[0.7553648]
East_India_Company,Computers & Industrial Engineering,[0.6015872]
East_India_Company,Journal of Historical Geography,[0.712221, 0.69776434, 0.6842773, 0.67729837]
East_India_Company,Journal of Medieval History,[0.7296673, 0.7007306]
East_India_Company,Journal of Atmospheric and Solar-Terrestrial Physics,[0.75031745]
East_India_Company,Journal of Clinical Forensic Medicine,[0.7316664]
East_India_Company,Teaching and Teacher Education,[0.72440577]
East_India_Company,The Social Science Journal,[0.61568046, 0.6970845]
East_India_Company,International Journal of Impact Engineering,[0.7412408]
East_India_Company,Progress in Oceanography,[0.7126019]
East_India_Company,Cities,[0.7013201, 0.69693]
East_India_Company,Journal of Arid Environments,[0.66055846]
East_India_Company,Emerging Markets Review,[0.69713604]
East_India_Company,Energy Policy,[0.73426175]
East_India_Company,Marine Policy,[0.73029274]
East_India_Company,Quaternary International,[0.7145608]
East_India_Company,Archaeological Research in Asia,[0.7491845]
East_India_Company,Political Geography,[0.6558597, 0.73977757]
East_India_Company,Proceedings of the Geologists Association,[0.6636601]
East_India_Company,Space Policy,[0.7896262]
East_India_Company,Orbis,[0.71265966]
East_India_Company,International Journal of Surgery,[0.6933803]
East_India_Company,World Patent Information,[0.7262314]
East_India_Company,Journal of Pragmatics,[0.60112345]
East_India_Company,Infection  Genetics and Evolution,[0.64525735]
East_India_Company,History of European Ideas,[0.7783576, 0.69867253, 0.6935181]
East_India_Company,The Extractive Industries and Society,[0.6340012]
East_India_Company,The History of the Family,[0.78387356, 0.7149708]
East_India_Company,Alter,[0.7212061]
East_India_Company,Land Use Policy,[0.68636]
East_India_Company,International Encyclopedia of the Social & Behavioral Sciences,[0.7650854]
East_India_Company,Handbook on Natural Pigments in Food and Beverages,[0.67036337]
East_India_Company,Government Information Quarterly,[0.74762136, 0.7532197]
East_India_Company,Research in International Business and Finance,[0.73182523]
East_India_Company,Explorations in Economic History,[0.7572174, 0.73543745, 0.7310929]
East_India_Company,Journal of Economic Behavior & Organization,[0.6563773]
East_India_Company,Futures,[0.6973744]
East_India_Company,Technological Forecasting and Social Change,[0.76058686]
East_India_Company,Applied Soft Computing,[0.6599015]
East_India_Company,Investigaciones de Historia Econ?mica - Economic History Research,[0.7558204]
East_India_Company,International Journal of Drug Policy,[0.7295745]
East_India_Company,International Journal of Law  Crime and Justice,[0.6068211]
East_India_Company,Heliyon,[0.7123205, 0.58842665]
East_India_Company,International Journal of Educational Development,[0.6191593]
East_India_Company,Energy for Sustainable Development,[0.5908587]
East_India_Company,International Journal of Hospitality Management,[0.6923332]
East_India_Company,European Management Journal,[0.7118753]
East_India_Company,Geoforum,[0.65650827]
East_India_Company,Trends in Pharmacological Sciences,[0.6940924]
East_India_Company,Journal of Nuclear Materials,[0.56877804]
East_India_Company,Phytochemistry,[0.66430485]
East_India_Company,Neuroscience & Biobehavioral Reviews,[0.565947]
East_India_Company,Journal of Ethnopharmacology,[0.61112475]
East_India_Company,Handbook of Petroleum Exploration and Production,[0.7336069, 0.7862147]
East_India_Company,Chemical Physics Letters,[0.6770904]
East_India_Company,Vaccine,[0.67124075]
East_India_Company,Telecommunications Policy,[0.68447167]
East_India_Company,International Encyclopedia of Human Geography,[0.7236048, 0.6669225]
East_India_Company,Journal of Archaeological Science,[0.71568733]
East_India_Company,Journal of Analytical and Applied Pyrolysis,[0.7051313]
East_India_Company,Future Generation Computer Systems,[0.60745704]
Mexico_City,Best Practice & Research Clinical Obstetrics & Gynaecology,[0.61855435, 0.5903708, 0.5986149, 0.5743311, 0.7303961, 0.7072103, 0.6423349, 0.63072574]
Mexico_City,Technological Forecasting and Social Change,[0.61721593]
Mexico_City,Research in Transportation Business & Management,[0.73885417, 0.7363741, 0.6247312]
Mexico_City,Physics of the Earth and Planetary Interiors,[0.74395424, 0.682986]
Mexico_City,The Extractive Industries and Society,[0.60956264]
Mexico_City,Land Use Policy,[0.67544436, 0.71517634, 0.6914971, 0.6779916]
Mexico_City,Cities,[0.71548855, 0.7071296, 0.7266927, 0.7549575, 0.72764826]
Mexico_City,Journal of Development Economics,[0.63007915, 0.61298084, 0.6645138, 0.70610327]
Mexico_City,Nursing for Womens Health,[0.78203917]
Mexico_City,Journal of Cleaner Production,[0.6402248, 0.59923714, 0.7329728]
Mexico_City,Journal of Great Lakes Research,[0.7080424]
Mexico_City,Norteam?rica,[0.6704592]
Mexico_City,Political Geography,[0.67736745, 0.66137016, 0.6909183]
Mexico_City,Orbis,[0.78803587]
Mexico_City,The Electricity Journal,[0.62422854]
Mexico_City,Energy Procedia,[0.6425297]
Mexico_City,Engineering Failure Analysis,[0.6714272]
Mexico_City,Pattern Recognition Letters,[0.7094562]
Mexico_City,Journal of Historical Geography,[0.77116156, 0.72522527, 0.7230263]
Mexico_City,International Encyclopedia of the Social & Behavioral Sciences,[0.7704324, 0.7521174]
Mexico_City,Soil Dynamics and Earthquake Engineering,[0.5380632, 0.53898644]
Mexico_City,Journal of World Business,[0.71470475]
Mexico_City,Journal of Rural Studies,[0.745134]
Mexico_City,International Journal of Educational Research,[0.7423799]
Mexico_City,Environmental Science & Policy,[0.66298616]
Mexico_City,Review of Palaeobotany and Palynology,[0.68478954]
Mexico_City,Quaternary Science Reviews,[0.7128767, 0.61093754]
Mexico_City,Journal of Hydrology: Regional Studies,[0.6488296]
Mexico_City,Journal of Urban Economics,[0.7339912]
Mexico_City,Agricultural Systems,[0.632323]
Mexico_City,Quaternary Research,[0.6741894]
Mexico_City,Data in Brief,[0.6445949]
Mexico_City,Physica A: Statistical Mechanics and its Applications,[0.69565517, 0.6365614]
Mexico_City,Procedia Engineering,[0.71559805]
Mexico_City,Chemosphere,[0.6598059]
Mexico_City,Studies in History and Philosophy of Science Part A,[0.79687786]
Mexico_City,Computers  Environment and Urban Systems,[0.77152234]
Mexico_City,Socio-Economic Planning Sciences,[0.7179469]
Mexico_City,World Development,[0.7020702, 0.5987787, 0.74847525]
Mexico_City,Energy Policy,[0.59191585]
Mexico_City,Journal of Corporate Finance,[0.7418735]
Mexico_City,Research in Accounting Regulation,[0.7665887]
Mexico_City,Geoforum,[0.70435894, 0.6447664, 0.7560809, 0.70278484, 0.7716272, 0.74723655]
Mexico_City,Journal of Medieval History,[0.7631365]
Mexico_City,Future Generation Computer Systems,[0.68904084]
Mexico_City,Building and Environment,[0.69930416]
Mexico_City,Transportation Research Part F: Traffic Psychology and Behaviour,[0.73814106]
Mexico_City,Preventive Medicine Reports,[0.5814871]
Mexico_City,Revista Mexicana de Biodiversidad,[0.64376163]
Mexico_City,International Journal of Disaster Risk Reduction,[0.6558582]
Mexico_City,Energy and Buildings,[0.7200078, 0.62273353]
Mexico_City,Transport Policy,[0.70258415, 0.7335783, 0.6604655]
Mexico_City,International Economics,[0.6504764]
Mexico_City,Applied Geography,[0.7513734]
Mexico_City,Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,[0.6604686]
Mexico_City,Journal of Archaeological Science,[0.6666968, 0.594993]
Mexico_City,Journal of Business Venturing,[0.63811404]
Mexico_City,REACH,[0.7407419]
Mexico_City,Epilepsy & Behavior,[0.6108855]
Mexico_City,Science & Justice,[0.72829044]
Mexico_City,Journal of Anthropological Archaeology,[0.6422416]
Mexico_City,Microchemical Journal,[0.70295227]
Mexico_City,Communist and Post-Communist Studies,[0.7458229]
Mexico_City,Applied Energy,[0.7119699, 0.76126206, 0.774196]
Mexico_City,Sustainable Cities and Society,[0.7150067]
Mexico_City,Research in Transportation Economics,[0.6340075, 0.6432148]
Mexico_City,Transportation Research Part A: Policy and Practice,[0.7029443, 0.740151, 0.6999925]
Mexico_City,Transportation Research Procedia,[0.75890744]
Mexico_City,Journal of Transport & Health,[0.65745264]
Mexico_City,Science of The Total Environment,[0.6476369]
Mexico_City,Transportation Research Part C: Emerging Technologies,[0.72529614]
Mexico_City,Journal of Air Transport Management,[0.7505131, 0.759068, 0.73263264]
Mexico_City,Journal of Archaeological Science: Reports,[0.7169103, 0.7139811, 0.693938]
Mexico_City,Vistas in Astronomy,[0.78581077]
Mexico_City,Tourism Management Perspectives,[0.597342]
Mexico_City,Frontiers of Architectural Research,[0.7326672, 0.7474327]
Mexico_City,Progress in Brain Research,[0.54301465]
Mexico_City,Computers & Electrical Engineering,[0.754313]
Mexico_City,Russian Literature,[0.7470158]
Mexico_City,Poetics,[0.67647827]
Mexico_City,Renewable and Sustainable Energy Reviews,[0.7105544]
Mexico_City,Journal of Dairy Science,[0.6184777]
Mexico_City,Economics Letters,[0.7634021]
Mexico_City,Investigaciones de Historia Econ?mica,[0.77906966]
Mexico_City,Russian Geology and Geophysics,[0.6975875]
Mexico_City,International Journal of Educational Development,[0.76679814]
Mexico_City,Anuario Mexicano de Derecho Internacional,[0.6777561]
Mexico_City,Resources  Conservation and Recycling,[0.6937078]
Mexico_City,Journal of Business Research,[0.74879825]
Mexico_City,Food Quality and Preference,[0.731324]
Mexico_City,Der Zoologische Garten,[0.72338915]
Mexico_City,Journal of Environmental Management,[0.673574]
Department_store,Endeavour,[0.63014334, 0.7413573]
Department_store,Forest Policy and Economics,[0.60470825, 0.5967418]
Department_store,Health & Place,[0.729966, 0.57289124]
Department_store,Journal of Historical Geography,[0.66710037, 0.70515, 0.60582364]
Department_store,Geoforum,[0.70803106]
Department_store,Long Range Planning,[0.61885875]
Department_store,Food Policy,[0.7366829]
Department_store,Expositiones Mathematicae,[0.59766406]
Department_store,Sedimentary Geology,[0.7083429]
Department_store,Revue Neurologique,[0.6600718]
Department_store,Progress in Brain Research,[0.59715384]
Department_store,Journal of Behavioral and Experimental Economics,[0.6354708, 0.6448114]
Department_store,Journal of Cleaner Production,[0.73172605]
Department_store,Frontiers of Architectural Research,[0.73739004]
Department_store,Habitat International,[0.703049]
Department_store,Chemical Geology,[0.5735215]
Department_store,Business Horizons,[0.7327364]
Department_store,Journal of Rural Studies,[0.5918118]
Department_store,Brain and Cognition,[0.68412215, 0.68639433]
Department_store,Journal of Professional Nursing,[0.7213079]
Department_store,Journal of Social and Evolutionary Systems,[0.6251595, 0.56482595]
Department_store,Fire Safety Journal,[0.71169883]
Department_store,Journal of Retailing and Consumer Services,[0.73203456, 0.68754697]
Department_store,Transport Policy,[0.6542583, 0.65445733]
Department_store,European Management Journal,[0.699699, 0.63091046, 0.62644935]
Department_store,Atmospheric Environment,[0.5659694, 0.6681267]
Department_store,Physics Letters B,[0.57391006]
Department_store,Deep Sea Research Part II: Topical Studies in Oceanography,[0.59734416]
Department_store,Journal of Sea Research,[0.5539957]
Department_store,World Development,[0.61157143, 0.65671587]
Department_store,Alter,[0.6830272]
Department_store,Computers in Human Behavior,[0.5905131]
Department_store,Procedia Computer Science,[0.5967225]
Department_store,Body Image,[0.58601195]
Department_store,International Business Review,[0.55392694]
Department_store,Environmental Modelling & Software,[0.59280264]
Department_store,Applied Acoustics,[0.5772451]
Department_store,Quaternary Science Reviews,[0.5924857]
Department_store,Journal of Business Research,[0.61513466]
Department_store,Journal of Financial Economics,[0.63926446]
Department_store,New Scientist,[0.72714263]
Department_store,Science of The Total Environment,[0.56075394, 0.5590685, 0.6131397]
Department_store,Journal of Transport Geography,[0.71423006]
Department_store,Cities,[0.69796735, 0.65946513, 0.6331768, 0.6406881]
Department_store,Transportation Research Procedia,[0.6619502, 0.6354221]
Department_store,Procedia Engineering,[0.663865]
Department_store,Scandinavian Journal of Management,[0.7117281, 0.70548534]
Department_store,The Arts in Psychotherapy,[0.67416143]
Department_store,Computer Law & Security Review,[0.62789464]
Department_store,Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,[0.68594104]
Department_store,Applied Mathematical Modelling,[0.7304611]
Department_store,Transportation Research Part B: Methodological,[0.64571834]
Department_store,Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,[0.66215634]
Department_store,Solar Energy,[0.5537472]
Department_store,Waste Management,[0.6412277, 0.5596777]
Department_store,Handbook of Clinical Neurology,[0.56092536]
Department_store,Science & Justice,[0.67994165]
Department_store,Journal of Energy Storage,[0.7301656]
Department_store,Land Use Policy,[0.6620006]
Department_store,Ecological Modelling,[0.5539328]
Department_store,Seminars in Thoracic and Cardiovascular Surgery,[0.66049004, 0.6448597]
Department_store,Journal of Marine Systems,[0.5954877]
Department_store,Communist and Post-Communist Studies,[0.61821246]
Department_store,Transportation Research Part D: Transport and Environment,[0.6143452]
Department_store,Tunnelling and Underground Space Technology,[0.6177637]
Department_store,Investigaciones de Historia Econ?mica,[0.6610763]
Cotton,Waste Management,[0.7100333, 0.7540884, 0.634038]
Cotton,Journal of Archaeological Science,[0.57029927, 0.7014977]
Cotton,Journal of Cleaner Production,[0.7103697, 0.6004227, 0.60471696, 0.5928034]
Cotton,World Patent Information,[0.67508453, 0.6329373, 0.70823026, 0.69846594]
Cotton,Journal of Anthropological Archaeology,[0.6203148]
Cotton,Journal of Integrative Medicine,[0.68664604]
Cotton,Explorations in Economic History,[0.7301376, 0.74209327]
Cotton,Womens Studies International Forum,[0.69012564]
Cotton,Reproductive Biomedicine & Society Online,[0.5826571]
Cotton,New Scientist,[0.7549247]
Cotton,Language Sciences,[0.74667, 0.73848945]
Cotton,Geoforum,[0.762253]
Cotton,Biomass and Bioenergy,[0.6073312]
Cotton,Agricultural Water Management,[0.63066435]
Cotton,Science of The Total Environment,[0.63743645, 0.64842606]
Cotton,World Development,[0.633777, 0.6421078, 0.78643465]
Cotton,The Egyptian Journal of Remote Sensing and Space Science,[0.67557985]
Cotton,Scientia Horticulturae,[0.6403261]
Cotton,Methods in Enzymology,[0.59958047]
Cotton,Advances in Insect Physiology,[0.6906797]
Cotton,Journal of Integrative Agriculture,[0.5750768, 0.60781544, 0.56440943, 0.73073196, 0.6795285]
Cotton,Journal of Environmental Management,[0.6019669]
Cotton,Journal of Molecular Structure,[0.6132343]
Cotton,Journal of Fluorine Chemistry,[0.62776893]
Cotton,Government Information Quarterly,[0.6909536]
Cotton,Industrial Crops and Products,[0.60053194, 0.6663692, 0.730299]
Cotton,Aquaculture,[0.64275444]
Cotton,Bioorganic & Medicinal Chemistry Letters,[0.57122445]
Cotton,Separation and Purification Technology,[0.5828318]
Cotton,Heliyon,[0.64441955]
Cotton,Ecological Economics,[0.7004241, 0.7256844]
Cotton,Journal of Industrial and Engineering Chemistry,[0.7221376]
Cotton,Materials Characterization,[0.57127666]
Cotton,Computers & Geosciences,[0.653823]
Cotton,Journal of Historical Geography,[0.64852643]
Cotton,Applied Ergonomics,[0.57282037]
Cotton,Global Environmental Change,[0.7306705, 0.7490615]
Cotton,Energy,[0.72994244]
Cotton,EconomiA,[0.725027]
Cotton,Food Policy,[0.739748]
Cotton,Polymer Degradation and Stability,[0.5861384]
Cotton,Agricultural Systems,[0.6423307]
Cotton,International Business Review,[0.67496777]
Cotton,Encyclopedia of Forensic and Legal Medicine,[0.65918076]
Cotton,International Economics,[0.6676431]
Late_Middle_Ages,Womens Studies International Forum,[0.749497]
Late_Middle_Ages,Food Policy,[0.676394]
Late_Middle_Ages,The Social Science Journal,[0.7804285, 0.8028867]
Late_Middle_Ages,Procedia Structural Integrity,[0.6010496]
Late_Middle_Ages,Journal of Forensic and Legal Medicine,[0.5130929]
Late_Middle_Ages,Energy Economics,[0.5822577, 0.5854734]
Late_Middle_Ages,Endeavour,[0.7668521, 0.7047142, 0.79204214, 0.7473954, 0.71366155]
Late_Middle_Ages,Research in International Business and Finance,[0.69574]
Late_Middle_Ages,Journal of Medieval History,[0.75765914, 0.6794996, 0.7545787, 0.809699, 0.80854195, 0.6897584, 0.77817553, 0.7296833, 0.80492413, 0.67211205, 0.6615168, 0.66471255, 0.6708889]
Late_Middle_Ages,IFAC Proceedings Volumes,[0.66158634]
Late_Middle_Ages,Cities,[0.65711683, 0.7896943]
Late_Middle_Ages,Social Science & Medicine,[0.7741759]
Late_Middle_Ages,Microbes and Infection,[0.6276048]
Late_Middle_Ages,Journal of the American College of Cardiology,[0.5757122]
Late_Middle_Ages,Communist and Post-Communist Studies,[0.78004444, 0.77034235]
Late_Middle_Ages,Electoral Studies,[0.7338355, 0.5993456, 0.59152585]
Late_Middle_Ages,Political Geography,[0.71623504]
Late_Middle_Ages,International Journal of Intercultural Relations,[0.6478902]
Late_Middle_Ages,Journal of Air Transport Management,[0.7250547]
Late_Middle_Ages,Journal of Historical Geography,[0.67340314, 0.7510106]
Late_Middle_Ages,Forest Policy and Economics,[0.62280685]
Late_Middle_Ages,Journal of Comparative Economics,[0.6590419]
Late_Middle_Ages,Transportation Research Part E: Logistics and Transportation Review,[0.68579966]
Late_Middle_Ages,Dendrochronologia,[0.7168565, 0.71850896]
Late_Middle_Ages,Journal of Archaeological Science: Reports,[0.78158975]
Late_Middle_Ages,Journal of Social and Evolutionary Systems,[0.6702551, 0.6945782]
Late_Middle_Ages,World Development,[0.7624023]
Late_Middle_Ages,History of European Ideas,[0.7190404, 0.670095]
Late_Middle_Ages,Journal of Nuclear Materials,[0.64000493]
Late_Middle_Ages,Orbis,[0.754513]
Late_Middle_Ages,Annals of Anatomy - Anatomischer Anzeiger,[0.6771526]
Late_Middle_Ages,Handbook of the Economics of Innovation,[0.6897172, 0.7501026, 0.6905849]
Late_Middle_Ages,Explorations in Economic History,[0.7415035]
Late_Middle_Ages,Journal of Pragmatics,[0.689328]
Late_Middle_Ages,International Encyclopedia of the Social & Behavioral Sciences,[0.7857839]
Late_Middle_Ages,Acta Astronautica,[0.685678]
Late_Middle_Ages,Microchemical Journal,[0.68086207, 0.7743807]
Late_Middle_Ages,Computers & Mathematics with Applications,[0.73424447]
Late_Middle_Ages,Applied Clay Science,[0.75896734]
Late_Middle_Ages,Vistas in Astronomy,[0.79486644]
Late_Middle_Ages,Journal of Retailing and Consumer Services,[0.6824905]
Late_Middle_Ages,Journal of Rural Studies,[0.6694467]
Late_Middle_Ages,Journal of Archaeological Science,[0.6167192]
Late_Middle_Ages,Historia Mathematica,[0.6511715]
Late_Middle_Ages,Annals of Emergency Medicine,[0.6607993]
Late_Middle_Ages,World Neurosurgery,[0.69222593]
Cubism,Urban Forestry & Urban Greening,[0.62142724]
Cubism,Poetics,[0.621, 0.63763, 0.64582914, 0.72216195, 0.65860444, 0.63324475, 0.65709656, 0.7380822, 0.6656469, 0.73256665, 0.6148442, 0.7149279, 0.72969157]
Cubism,International Encyclopedia of the Social & Behavioral Sciences,[0.54941773, 0.56007034]
Cubism,Handbook of the Economics of Art and Culture,[0.60670114, 0.64089626, 0.6388817, 0.6690693]
Cubism,Plant Science,[0.69728374]
Cubism,Journal of Volcanology and Geothermal Research,[0.6150721]
Cubism,Colour Design,[0.6603833]
Cubism,Ecological Complexity,[0.7422133]
Cubism,Studies in History and Philosophy of Science Part C: Studies in History and Philosophy of Biological and Biomedical Sciences,[0.6605041, 0.71242744, 0.7173706, 0.687994, 0.5683776]
Cubism,Journal of Cultural Heritage,[0.7395674, 0.65139914, 0.6838099, 0.6885646, 0.69754416, 0.66187215, 0.67372817]
Cubism,Russian Literature,[0.7061742]
Cubism,Encyclopedia of Creativity,[0.6596749]
Cubism,Economics & Human Biology,[0.6681039, 0.5883587]
Cubism,Explorations in Economic History,[0.5882182]
Cubism,Revue Neurologique,[0.6562479, 0.67313856, 0.65047896]
Cubism,Computers & Graphics,[0.59859467]
Cubism,Journal of Pragmatics,[0.5306368]
Cubism,Journal of Historical Geography,[0.6157715, 0.6828882, 0.5795722, 0.7255211]
Cubism,International Journal of Infectious Diseases,[0.5925601]
Cubism,New Scientist,[0.7413015, 0.7380366]
Cubism,The Social Science Journal,[0.60639286]
Cubism,Advances in Climate Change Research,[0.59351593]
Cubism,Earth-Science Reviews,[0.64091074]
Cubism,IFAC-PapersOnLine,[0.6295554]
Cubism,Developments in Quaternary Sciences,[0.6389878]
Cubism,Advances in Psychology,[0.75342745]
Cubism,Palaeogeography  Palaeoclimatology  Palaeoecology,[0.56288505]
Cubism,Industrial Marketing Management,[0.6434686]
Cubism,Journal of Social and Evolutionary Systems,[0.6607055]
Cubism,Computers & Security,[0.60152406]
Cubism,Accounting  Organizations and Society,[0.7177961]
Cubism,Journal of Public Economics,[0.7107811]
Cubism,Cities,[0.68482393, 0.66733557]
Cubism,Journal of Anthropological Archaeology,[0.6523199]
Cubism,Journal of Development Economics,[0.5866433]
Cubism,Telecommunications Policy,[0.69341516]
Cubism,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,[0.5542278]
Cubism,Optics & Laser Technology,[0.60778743]
Cubism,Journal of Retailing,[0.6445862]
Cubism,Health & Place,[0.6348251]
Cubism,Encyclopedia of Animal Behavior,[0.6649925]
Cubism,Safety Science,[0.66114247]
Cubism,Automation in Construction,[0.7259294, 0.7112977]
Cubism,Microchemical Journal,[0.72221124, 0.721966, 0.69393295]
Cubism,Mental Health & Prevention,[0.67614764]
Cubism,European Management Journal,[0.5820668]
Cubism,European Annals of Otorhinolaryngology  Head and Neck Diseases,[0.72179407]
Cubism,Futures,[0.6622052]
Electric_motor,Renewable and Sustainable Energy Reviews,[0.72382593]
Electric_motor,Microprocessors and Microsystems,[0.7711497, 0.6732149, 0.66497767, 0.707307, 0.72106624, 0.69358754]
Electric_motor,Energy Conversion and Management,[0.51524615, 0.63817227, 0.6433152]
Electric_motor,Electric Power Systems Research,[0.5586846, 0.5981168, 0.68590903, 0.6228457, 0.60232204]
Electric_motor,Aerospace Science and Technology,[0.7634014]
Electric_motor,Construction and Building Materials,[0.71392703]
Electric_motor,Minerals Engineering,[0.53607565]
Electric_motor,Economic Modelling,[0.61256313]
Electric_motor,Solid-State Electronics,[0.7256651, 0.72465855]
Electric_motor,World Patent Information,[0.6413881, 0.6254746]
Electric_motor,Journal of Power Sources,[0.6603106, 0.67072874]
Electric_motor,IFAC-PapersOnLine,[0.71985316, 0.67968947, 0.64019346]
Electric_motor,Journal of Financial Stability,[0.6359439, 0.6287826]
Electric_motor,Journal of Innovation & Knowledge,[0.569877]
Electric_motor,Technological Forecasting and Social Change,[0.5604774]
Electric_motor,Measurement,[0.6959202, 0.66227645, 0.73733556, 0.7496537]
Electric_motor,Energy,[0.610498, 0.599066]
Electric_motor,Learning and Motivation,[0.5976174]
Electric_motor,Enfermer?a Cl?nica,[0.5733875, 0.57544637]
Electric_motor,Anaesthesia & Intensive Care Medicine,[0.66777986]
Electric_motor,Mechanical Systems and Signal Processing,[0.7110487, 0.7476226]
Electric_motor,Wear,[0.70372087, 0.72298914]
Electric_motor,Remote Sensing of Environment,[0.64900887]
Electric_motor,Applied Surface Science,[0.65999615]
Electric_motor,Procedia Engineering,[0.7944717, 0.79067945, 0.7116057]
Electric_motor,Carbon,[0.5715584, 0.559502]
Electric_motor,Metal Powder Report,[0.7090311]
Electric_motor,Progress in Polymer Science,[0.5666113, 0.5764061, 0.57366407]
Electric_motor,Gastroenterology,[0.6221692]
Electric_motor,Journal of Hospital Infection,[0.63696885, 0.6545967]
Electric_motor,Tribology International,[0.7601559, 0.76937985, 0.594481]
Electric_motor,Journal of Advanced Research,[0.63456404]
Electric_motor,Fuel,[0.5805273]
Electric_motor,ISA Transactions,[0.6565654, 0.65792507, 0.661026]
Electric_motor,Ocean Engineering,[0.63967544]
Electric_motor,Computer Networks,[0.5817907]
Electric_motor,Sensors and Actuators A: Physical,[0.6625199]
Electric_motor,Solid State Communications,[0.6758503]
Electric_motor,Applied Energy,[0.6398485, 0.62175256]
Electric_motor,Renewable Energy,[0.6001079]
Electric_motor,Control Engineering Practice,[0.66121113, 0.7593216, 0.7605939, 0.75883037, 0.76070404, 0.6548989, 0.5865518]
Electric_motor,Journal of Hydro-environment Research,[0.7273564, 0.7150992]
Electric_motor,Energy and Buildings,[0.59976274, 0.5985945]
Electric_motor,Microelectronics Reliability,[0.61631346, 0.6277191]
Electric_motor,Engineering Science and Technology  an International Journal,[0.648708]
Electric_motor,International Journal of Hydrogen Energy,[0.65696746]
Electric_motor,Physica A: Statistical Mechanics and its Applications,[0.61833733]
Electric_motor,Engineering Structures,[0.63826317, 0.6413186]
Electric_motor,Computers & Chemical Engineering,[0.65159816]
Electric_motor,Journal of Financial Economics,[0.57504773]
Electric_motor,European Journal of Political Economy,[0.58896226]
Electric_motor,International Journal of Electrical Power & Energy Systems,[0.6303476]
Electric_motor,Energy Reports,[0.66577697]
Electric_motor,International Journal of Heat and Mass Transfer,[0.7121551]
Electric_motor,Physica C: Superconductivity and its Applications,[0.6465652]
Electric_motor,Geomorphology,[0.64928824, 0.6580194]
Electric_motor,International Journal of Mechanical Sciences,[0.6681596]
Electric_motor,Mechatronics,[0.65711904, 0.66255325]
Electric_motor,Journal of the Neurological Sciences,[0.58263355]
Electric_motor,IFAC Proceedings Volumes,[0.6758121]
Electric_motor,NeuroImage,[0.63989234, 0.6274534]
Electric_motor,Robotics and Computer-Integrated Manufacturing,[0.61310524]
Electric_motor,Crop Protection,[0.58154184]
Electric_motor,Toxicology and Applied Pharmacology,[0.54604524]
Electric_motor,Analytical Biochemistry,[0.5437587]
Electric_motor,Journal of Electrostatics,[0.7422266]
Electric_motor,Procedia Manufacturing,[0.5825317]
Electric_motor,Biosystems Engineering,[0.62135154]
Electric_motor,Materials Today: Proceedings,[0.5862271, 0.6032791]
Electric_motor,Journal of Magnetism and Magnetic Materials,[0.59425706]
Electric_motor,Precision Engineering,[0.612638, 0.60519177]
Switzerland,Learning and Instruction,[0.7031498, 0.723894, 0.7065427, 0.70371574, 0.70167124, 0.6129278, 0.73002535]
Switzerland,Land Use Policy,[0.6319373, 0.7220099, 0.6933266, 0.6230193]
Switzerland,Journal of Cleaner Production,[0.69677246]
Switzerland,Cities,[0.7302791]
Switzerland,European Economic Review,[0.681636, 0.6660136, 0.6851517]
Switzerland,Data in Brief,[0.663057]
Switzerland,Energy Research & Social Science,[0.7148062]
Switzerland,Encyclopedia of Archaeology,[0.7636256]
Switzerland,Comptes Rendus Geoscience,[0.63239104]
Switzerland,History of European Ideas,[0.6405519]
Switzerland,International Journal of Pharmaceutics,[0.66784185]
Switzerland,Annals of Tourism Research,[0.7763884]
Switzerland,Forensic Science International: Synergy,[0.68601435]
Switzerland,Forest Policy and Economics,[0.58496606]
Switzerland,Forensic Science International: Genetics,[0.7262985]
Switzerland,Remote Sensing of Environment,[0.63939893]
Switzerland,Quaternary Science Reviews,[0.6850822]
Switzerland,Energy Policy,[0.68692154, 0.69951105, 0.5840703, 0.57103, 0.67181134]
Switzerland,Advances in Space Research,[0.69960856, 0.70606977]
Switzerland,Journal of Hydrology,[0.6591131]
Switzerland,CATENA,[0.62973315]
Switzerland,Sustainable Energy Technologies and Assessments,[0.61416394, 0.61716306]
Switzerland,Teaching and Learning in Nursing,[0.719899]
Switzerland,Social Science & Medicine,[0.66259766]
Switzerland,Health Policy,[0.7197077, 0.6333252]
Switzerland,Journal of Corporate Finance,[0.7003322]
Switzerland,International Encyclopedia of the Social & Behavioral Sciences,[0.7586925, 0.7115804]
